juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
SK,10,101,PICE,MAR,,0.5281471038,0.9675281777,1433.9832383999999,394,9.2082779584000001
SK,10,103,PICE,ABI,,0.4038404487,0.9873759397,1725.5707801000001,890,8.6826831831
SK,10,105,PICE,GLA,,0.4038404487,0.9873759397,1725.5707801000001,890,8.6826831831
SK,10,203,PINU,BAN,,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,10,204,PINU,CON,,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,10,204,PINU,CON,LAT,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,10,206,PINU,ALB,,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,10,302,ABIE,BAL,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,10,304,ABIE,LAS,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,10,602,LARI,LAR,,0.5312601035,0.9283378078,450.39668281000002,349,4.4249184128000003
SK,10,1200,POPU,SPP,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,10,1201,POPU,TRE,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,10,1203,POPU,BAL,,1.1174747814,0.8146799128,464.13793392000002,22,5.9299234455000001
SK,10,1203,POPU,BAL,BAL,1.1174747814,0.8146799128,464.13793392000002,22,5.9299234455000001
SK,10,1206,POPU,GRA,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,10,1303,BETU,PAP,,0.6182173416,0.9445234889,838.10628740000004,15,4.5554648576999996
SK,10,1303,BETU,PAP,PAP,0.6182173416,0.9445234889,838.10628740000004,15,4.5554648576999996
SK,10,1404,ACER,NEG,,1.1949226293,0.8309039889,425.88,13825,7.4217154566000003
SK,10,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
SK,10,3405,FRAX,PEN,SUB,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
SK,10,3405,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
YT,2,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,2,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
YT,2,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,2,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,2,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,2,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,3,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,3,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
YT,3,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,3,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,3,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,3,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,3,300,ABIE,SPP,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,3,302,ABIE,BAL,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,3,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,3,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,3,604,LARI,LYA,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,3,1200,POPU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1300,BETU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,3,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,4,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
YT,4,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,4,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,4,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,4,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,4,300,ABIE,SPP,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,4,302,ABIE,BAL,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,4,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,4,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,4,604,LARI,LYA,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,4,1200,POPU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1300,BETU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,4,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,11,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
YT,11,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,11,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,11,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,11,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,11,300,ABIE,SPP,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,11,302,ABIE,BAL,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,11,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,11,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,11,604,LARI,LYA,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,11,1200,POPU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1300,BETU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,11,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,100,PICE,SPP,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,12,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
YT,12,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,12,203,PINU,BAN,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,12,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,12,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,12,300,ABIE,SPP,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,12,302,ABIE,BAL,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,12,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,12,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,12,604,LARI,LYA,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,12,1200,POPU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1300,BETU,SPP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1303,BETU,PAP,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,12,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,13,101,PICE,MAR,,0.5611746025,0.9735269822,151.73908650000001,20,2.5408490508999999
YT,13,105,PICE,GLA,,0.5267226111,0.9712336713,376.09978201000001,119,3.3117894288
YT,13,204,PINU,CON,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,13,204,PINU,CON,LAT,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,13,304,ABIE,LAS,,0.5436890499,0.9656353157,376.09978201000001,139,3.2971442916
YT,13,602,LARI,LAR,,0.4935393400,0.9945612795,252.97088758000001,82,1.5420355791
YT,13,1201,POPU,TRE,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,13,1203,POPU,BAL,,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,13,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
YT,13,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184608999999,19,1.9783416412999999
