juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
ON,6,701,THUJ,OCC,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,6,801,JUNI,VIR,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,6,1200,POPU,SPP,,29.4448673980,-1.1434824540,0.9099571506,5.9485259488000004,570.77215183999999,28,0.047993199
ON,6,1201,POPU,TRE,,29.4448673980,-1.1434824540,0.9099571506,5.9485259488000004,570.77215183999999,28,0.047993199
ON,6,1203,POPU,BAL,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,6,1203,POPU,BAL,BAL,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,6,1205,POPU,DEL,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,6,1205,POPU,DEL,DEL,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,6,1206,POPU,GRA,,4.6591044140,-0.3242985170,0.0000000100,2.8560659908999999,138.72499999999999,3,0.20948439730000001
ON,6,1301,BETU,ALL,,15.3584810420,-1.2820102710,0.9839307882,2.0276234606000001,420.56,22,0.0065259454000000001
ON,6,1303,BETU,PAP,,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,6,1303,BETU,PAP,PAP,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,6,1304,BETU,POP,,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,6,1400,ACER,SPP,,99.9999999900,-1.5370653110,0.9922737243,1.2572944607000001,260.55250000000001,9,0.1202587904
ON,6,1401,ACER,SAH,,99.9999999900,-1.5370653110,0.9922737243,1.2572944607000001,260.55250000000001,9,0.1202587904
ON,6,1404,ACER,NEG,,8.2092866390,-0.9376040840,0.9441136339,2.1757055542999999,509.08999999999997,24,0.025335703599999999
ON,6,1405,ACER,RUB,,6.6930372325,-0.3918075500,0.0000000100,5.5707487827,136.85499999999999,5,0.36862919170000003
ON,6,1406,ACER,SAC,,19.8649203600,-1.2064459500,0.9703038749,2.8420117892999999,503.75,25,0.028444695799999999
ON,6,1601,CARY,COR,,99.9999999900,-2.6415449130,1.0417968554,1.3081222045000001,178.28,6,0.0479799936
ON,6,1701,JUGL,CIN,,20.3284900850,-1.3116673490,0.9925709307,3.1274051581000002,480.94999999999999,22,0.012159755499999999
ON,6,1702,JUGL,NIG,,20.3284900850,-1.3116673490,0.9925709307,3.1274051581000002,480.94999999999999,22,0.012159755499999999
ON,6,1900,OSTR,SPP,,11.6631581350,-0.8193922650,0.7235121411,4.5179254041999997,175.38,8,0.29376796659999999
ON,6,1900,OSTR,VIR,,11.6631581350,-0.8193922650,0.7235121411,4.5179254041999997,175.38,8,0.29376796659999999
ON,6,1950,CARP,CAR,,11.6631581350,-0.8193922650,0.7235121411,4.5179254041999997,175.38,8,0.29376796659999999
ON,6,1950,CARP,SPP,,11.6631581350,-0.8193922650,0.7235121411,4.5179254041999997,175.38,8,0.29376796659999999
ON,6,2000,FAGU,GRA,,34.1728122890,-1.4775472230,0.9984824547,2.9976531766000001,480.94999999999999,21,0.016950806999999998
ON,6,2100,QUER,SPP,,2.6478579516,-0.4919441470,0.7877801221,1.8010906304000001,359.70999999999998,18,0.032783948799999997
ON,6,2101,QUER,ALB,,2.6478579516,-0.4919441470,0.7877801221,1.8010906304000001,359.70999999999998,18,0.032783948799999997
ON,6,2102,QUER,BIC,,2.6478579516,-0.4919441470,0.7877801221,1.8010906304000001,359.70999999999998,18,0.032783948799999997
ON,6,2104,QUER,MAC,,2.6478579516,-0.4919441470,0.7877801221,1.8010906304000001,359.70999999999998,18,0.032783948799999997
ON,6,2108,QUER,RUB,,2.6478579516,-0.4919441470,0.7877801221,1.8010906304000001,359.70999999999998,18,0.032783948799999997
ON,6,2200,ULMU,SPP,,4.1256881700,-0.4908931870,0.5156569476,2.2107604436999999,139.18000000000001,6,0.055148696800000001
ON,6,2201,ULMU,AME,,4.1256881700,-0.4908931870,0.5156569476,2.2107604436999999,139.18000000000001,6,0.055148696800000001
ON,6,2600,SASS,ALB,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,6,2700,PLAT,OCC,,24.6297374060,-1.5939925680,1.0314761473,2.4213643634999999,456.79000000000002,18,0.059611400299999999
ON,6,2801,PRUN,SER,,20.8705493080,-1.3502269650,1.0208768768,4.4759170227,228.66999999999999,6,0.10850533969999999
ON,6,2802,PRUN,PEN,,52.2392193420,-1.7566899150,1.0921295409,3.6629358105000001,113.01999999,6,0.043373980999999999
ON,6,2804,PRUN,VIR,,52.2392193420,-1.7566899150,1.0921295409,3.6629358105000001,113.01999999,6,0.043373980999999999
ON,6,2804,PRUN,VIR,VIR,52.2392193420,-1.7566899150,1.0921295409,3.6629358105000001,113.01999999,6,0.043373980999999999
ON,6,2900,GLED,TRI,,24.6297374060,-1.5939925680,1.0314761473,2.4213643634999999,456.79000000000002,18,0.059611400299999999
ON,6,2901,ROBI,PSE,,24.6297374060,-1.5939925680,1.0314761473,2.4213643634999999,456.79000000000002,18,0.059611400299999999
ON,6,3000,TILI,AME,,24.6297374060,-1.5939925680,1.0314761473,2.4213643634999999,456.79000000000002,18,0.059611400299999999
ON,6,3400,FRAX,SPP,,13.4774424250,-1.1736190290,0.9701650323,3.4713284014000001,375.39999999999998,17,0.02527414
ON,6,3401,FRAX,AME,,3.4259307307,-0.3790294380,0.3948162446,2.0034019954,278.85000000000002,10,0.29032670100000002
ON,6,3402,FRAX,NIG,,13.4774424250,-1.1736190290,0.9701650323,3.4713284014000001,375.39999999999998,17,0.02527414
ON,6,3403,FRAX,PEN,,13.4774424250,-1.1736190290,0.9701650323,3.4713284014000001,375.39999999999998,17,0.02527414
ON,6,3405,FRAX,PEN,SUB,13.4774424250,-1.1736190290,0.9701650323,3.4713284014000001,375.39999999999998,17,0.02527414
ON,6,3405,FRAX,PEN,,13.4774424250,-1.1736190290,0.9701650323,3.4713284014000001,375.39999999999998,17,0.02527414
ON,6,3500,SALI,SPP,,15.1603600960,-1.2622510440,1.0222999646,2.7713994983000001,119.81999999999999,6,0.061377777000000001
ON,6,3501,SALI,NIG,,15.1603600960,-1.2622510440,1.0222999646,2.7713994983000001,119.81999999999999,6,0.061377777000000001
ON,6,3960,SORB,SPP,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,6,3980,CAST,DEN,,34.1728122890,-1.4775472230,0.9984824547,2.9976531766000001,480.94999999999999,21,0.016950806999999998
ON,6,3990,ASIM,TRI,,52.2392193420,-1.7566899150,1.0921295409,3.6629358105000001,113.01999999,6,0.043373980999999999
ON,7,1301,BETU,ALL,,7.9453376177,-1.0378779520,0.9617667401,2.1231340441,406.69,20,0.025026041700000001
ON,7,1405,ACER,RUB,,13.5716218330,-1.1634778330,0.9701833468,2.6166873279999998,596.11000000000001,20,0.014626434400000001
ON,7,1900,OSTR,SPP,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,7,1900,OSTR,VIR,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,7,1950,CARP,CAR,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,7,1950,CARP,SPP,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,7,3930,MALU,COR,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,7,3930,MALU,FUS,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,7,3930,MALU,SPP,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,8,100,PICE,SPP,,5.7540640916,-0.4721890590,0.2702363141,3.2465753904999999,271.41500000000002,11,0.25964075920000002
ON,8,101,PICE,MAR,,7.9037266649,-0.9553525380,0.9472637787,2.6102497550999999,375.34001409000001,18,0.0114361464
ON,8,103,PICE,ABI,,10.1782504720,-0.8323944560,0.8448493262,2.980905865,323.58999999999997,10,0.0634476925
ON,8,105,PICE,GLA,,5.7540640916,-0.4721890590,0.2702363141,3.2465753904999999,271.41500000000002,11,0.25964075920000002
ON,8,202,PINU,STR,,99.9999999900,-1.7116521290,0.9921258524,1.7581909771999999,788.64495350000004,25,0.11616291149999999
ON,8,203,PINU,BAN,,15.6754624380,-1.1104869280,0.9381746280,3.3113170869999999,382.60350906000002,20,0.032217491199999997
ON,8,204,PINU,CON,,15.6754624380,-1.1104869280,0.9381746280,3.3113170869999999,382.60350906000002,20,0.032217491199999997
ON,8,204,PINU,CON,LAT,15.6754624380,-1.1104869280,0.9381746280,3.3113170869999999,382.60350906000002,20,0.032217491199999997
ON,8,209,PINU,RES,,11.5408681220,-1.1530590090,0.9966902098,5.9558057326,695.86808688999997,25,0.032275564600000001
ON,8,210,PINU,RIG,,11.5408681220,-1.1530590090,0.9966902098,5.9558057326,695.86808688999997,25,0.032275564600000001
ON,8,211,PINU,SYL,,11.5408681220,-1.1530590090,0.9966902098,5.9558057326,695.86808688999997,25,0.032275564600000001
ON,8,300,ABIE,SPP,,3.5505745561,-0.5333817170,0.7518211479,3.0278216146000001,226.83175173999999,11,0.062427171500000003
ON,8,302,ABIE,BAL,,3.5505745561,-0.5333817170,0.7518211479,3.0278216146000001,226.83175173999999,11,0.062427171500000003
ON,8,401,TSUG,CAN,,1.0741438845,-0.0000000100,0.0000000100,1.0741438593999999,264.84249999999997,5,0.043994686700000001
ON,8,602,LARI,LAR,,8.1095846362,-0.7785839890,0.8028887576,3.1450615058000002,263.75999998999998,13,0.066323468499999996
ON,8,700,THUJ,SPP,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,8,701,THUJ,OCC,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,8,801,JUNI,VIR,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,8,1200,POPU,SPP,,29.4448673980,-1.1434824540,0.9099571506,5.9485259488000004,570.77215183999999,28,0.047993199
ON,8,1201,POPU,TRE,,29.4448673980,-1.1434824540,0.9099571506,5.9485259488000004,570.77215183999999,28,0.047993199
ON,8,1203,POPU,BAL,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,8,1203,POPU,BAL,BAL,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,8,1205,POPU,DEL,,99.9999999900,-2.2092197780,0.9852905933,4.8842440755999998,233.25,7,0.26908803549999999
ON,8,1205,POPU,DEL,DEL,99.9999999900,-2.2092197780,0.9852905933,4.8842440755999998,233.25,7,0.26908803549999999
ON,8,1206,POPU,GRA,,22.4551168230,-1.3218900500,1.0398212570,5.1210260917000001,375.07000001,15,0.071050738200000005
ON,8,1301,BETU,ALL,,44.5993302460,-1.4181083210,0.9606051069,12.818697102,275.78999999000001,13,0.016556864500000001
ON,8,1303,BETU,PAP,,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,8,1303,BETU,PAP,PAP,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,8,1304,BETU,POP,,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,8,1400,ACER,SPP,,99.9999999900,-1.5370653110,0.9922737243,1.2572944607000001,260.55250000000001,9,0.1202587904
ON,8,1401,ACER,SAH,,99.9999999900,-1.5370653110,0.9922737243,1.2572944607000001,260.55250000000001,9,0.1202587904
ON,8,1404,ACER,NEG,,8.2092866390,-0.9376040840,0.9441136339,2.1757055542999999,509.08999999999997,24,0.025335703599999999
ON,8,1405,ACER,RUB,,17.6847694470,-1.2126046520,0.9767722551,2.9615268065999998,494.5,22,0.0070883431999999996
ON,8,1406,ACER,SAC,,16.5763623190,-1.2397691000,0.9849862170,2.8450589323000002,410.45999999999998,18,0.035055171900000001
ON,8,1411,ACER,SPI,,99.9999999900,-2.9667074870,1.0409686954,2.2320799990000002,123.37,4,0.035512894699999999
ON,8,1601,CARY,COR,,99.9999999900,-2.6415449130,1.0417968554,1.3081222045000001,178.28,6,0.0479799936
ON,8,1701,JUGL,CIN,,11.7834860550,-1.0843345930,0.9627978956,2.7729570267999999,417.83999999999997,17,0.019646009200000002
ON,8,1702,JUGL,NIG,,11.7834860550,-1.0843345930,0.9627978956,2.7729570267999999,417.83999999999997,17,0.019646009200000002
ON,8,1900,OSTR,SPP,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,8,1900,OSTR,VIR,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,8,1950,CARP,CAR,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,8,1950,CARP,SPP,,16.7980173710,-1.2116634150,0.9484331198,3.7061251304999998,191.56,6,0.092527789099999994
ON,8,2000,FAGU,GRA,,8.4031431567,-0.4517667700,0.0000000100,9.3234523119000006,313.89999999999998,15,0.3443614518
ON,8,2100,QUER,SPP,,4.3276495439,-0.7255898560,0.9005348162,4.2419546941000004,174.27000000000001,8,0.081572997499999994
ON,8,2101,QUER,ALB,,4.3276495439,-0.7255898560,0.9005348162,4.2419546941000004,174.27000000000001,8,0.081572997499999994
ON,8,2102,QUER,BIC,,4.3276495439,-0.7255898560,0.9005348162,4.2419546941000004,174.27000000000001,8,0.081572997499999994
ON,8,2104,QUER,MAC,,4.3276495439,-0.7255898560,0.9005348162,4.2419546941000004,174.27000000000001,8,0.081572997499999994
ON,8,2108,QUER,RUB,,99.9999999900,-1.5753839250,0.9790893847,1.3584863059000001,244.25,10,0.031811842700000002
ON,8,2200,ULMU,SPP,,4.1256881700,-0.4908931870,0.5156569476,2.2107604436999999,139.18000000000001,6,0.055148696800000001
ON,8,2201,ULMU,AME,,4.1256881700,-0.4908931870,0.5156569476,2.2107604436999999,139.18000000000001,6,0.055148696800000001
ON,8,2600,SASS,ALB,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,8,2700,PLAT,OCC,,97.7974255880,-1.9049577100,1.0436486063,5.6209910976000002,417.83999999999997,12,0.1738775062
ON,8,2801,PRUN,SER,,4.7560575777,-0.6934971690,0.8500963295,1.4958400033000001,307.69999999999999,6,0.053585919199999998
ON,8,2802,PRUN,PEN,,4.7560575777,-0.6934971690,0.8500963295,1.4958400033000001,307.69999999999999,6,0.053585919199999998
ON,8,2804,PRUN,VIR,VIR,4.7560575777,-0.6934971690,0.8500963295,1.4958400033000001,307.69999999999999,6,0.053585919199999998
ON,8,2804,PRUN,VIR,,4.7560575777,-0.6934971690,0.8500963295,1.4958400033000001,307.69999999999999,6,0.053585919199999998
ON,8,2900,GLED,TRI,,97.7974255880,-1.9049577100,1.0436486063,5.6209910976000002,417.83999999999997,12,0.1738775062
ON,8,2901,ROBI,PSE,,97.7974255880,-1.9049577100,1.0436486063,5.6209910976000002,417.83999999999997,12,0.1738775062
ON,8,3000,TILI,AME,,97.7974255880,-1.9049577100,1.0436486063,5.6209910976000002,417.83999999999997,12,0.1738775062
ON,8,3400,FRAX,SPP,,4.9310179899,-0.5735609090,0.5997195876,2.6440827440999999,198.34999999999999,9,0.070403670500000001
ON,8,3401,FRAX,AME,,4.0300923469,-0.7719072520,0.9259893144,2.3725320918000001,246.21000000000001,11,0.041304862400000003
ON,8,3402,FRAX,NIG,,4.9310179899,-0.5735609090,0.5997195876,2.6440827440999999,198.34999999999999,9,0.070403670500000001
ON,8,3403,FRAX,PEN,,4.0300923469,-0.7719072520,0.9259893144,2.3725320918000001,246.21000000000001,11,0.041304862400000003
ON,8,3405,FRAX,PEN,SUB,4.0300923469,-0.7719072520,0.9259893144,2.3725320918000001,246.21000000000001,11,0.041304862400000003
ON,8,3405,FRAX,PEN,,4.0300923469,-0.7719072520,0.9259893144,2.3725320918000001,246.21000000000001,11,0.041304862400000003
ON,8,3500,SALI,SPP,,95.1958092270,-2.2115583260,1.0498456064,2.9261199743000001,133.27000000000001,4,0.0056536340000000003
ON,8,3501,SALI,NIG,,95.1958092270,-2.2115583260,1.0498456064,2.9261199743000001,133.27000000000001,4,0.0056536340000000003
ON,8,3902,CORY,AME,,14.9716760050,-0.7800576560,0.8001720993,4.9091027785000003,151.39192011,4,0.1424178361
ON,8,3930,MALU,COR,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,8,3930,MALU,FUS,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,8,3930,MALU,SPP,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,8,3960,SORB,SPP,,37.8713161870,-1.8348391850,1.0121995367,2.5834996068999998,134.91,6,0.011060369
ON,8,3980,CAST,DEN,,8.4031431567,-0.4517667700,0.0000000100,9.3234523119000006,313.89999999999998,15,0.3443614518
ON,8,3990,ASIM,TRI,,4.7560575777,-0.6934971690,0.8500963295,1.4958400033000001,307.69999999999999,6,0.053585919199999998
ON,15,100,PICE,SPP,,5.7540640916,-0.4721890590,0.2702363141,3.2465753904999999,271.41500000000002,11,0.25964075920000002
ON,15,101,PICE,MAR,,7.9037266649,-0.9553525380,0.9472637787,2.6102497550999999,375.34001409000001,18,0.0114361464
ON,15,105,PICE,GLA,,5.7540640916,-0.4721890590,0.2702363141,3.2465753904999999,271.41500000000002,11,0.25964075920000002
ON,15,202,PINU,STR,,99.9999999900,-1.7116521290,0.9921258524,1.7581909771999999,788.64495350000004,25,0.11616291149999999
ON,15,203,PINU,BAN,,15.6754624380,-1.1104869280,0.9381746280,3.3113170869999999,382.60350906000002,20,0.032217491199999997
ON,15,204,PINU,CON,,15.6754624380,-1.1104869280,0.9381746280,3.3113170869999999,382.60350906000002,20,0.032217491199999997
ON,15,204,PINU,CON,LAT,15.6754624380,-1.1104869280,0.9381746280,3.3113170869999999,382.60350906000002,20,0.032217491199999997
ON,15,209,PINU,RES,,11.5408681220,-1.1530590090,0.9966902098,5.9558057326,695.86808688999997,25,0.032275564600000001
ON,15,210,PINU,RIG,,11.5408681220,-1.1530590090,0.9966902098,5.9558057326,695.86808688999997,25,0.032275564600000001
ON,15,211,PINU,SYL,,11.5408681220,-1.1530590090,0.9966902098,5.9558057326,695.86808688999997,25,0.032275564600000001
ON,15,300,ABIE,SPP,,3.5505745561,-0.5333817170,0.7518211479,3.0278216146000001,226.83175173999999,11,0.062427171500000003
ON,15,302,ABIE,BAL,,3.5505745561,-0.5333817170,0.7518211479,3.0278216146000001,226.83175173999999,11,0.062427171500000003
ON,15,602,LARI,LAR,,12.7295226240,-1.1253071250,1.0000706542,2.4164563174000002,256.43999998999999,13,0.037393395900000001
ON,15,700,THUJ,SPP,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,15,701,THUJ,OCC,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,15,801,JUNI,VIR,,3.2443096546,-0.5518836480,0.7786286285,2.4714088189000001,486.36000000000001,24,0.038896457099999997
ON,15,1200,POPU,SPP,,29.4448673980,-1.1434824540,0.9099571506,5.9485259488000004,570.77215183999999,28,0.047993199
ON,15,1201,POPU,TRE,,29.4448673980,-1.1434824540,0.9099571506,5.9485259488000004,570.77215183999999,28,0.047993199
ON,15,1203,POPU,BAL,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,15,1203,POPU,BAL,BAL,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,15,1301,BETU,ALL,,15.3584810420,-1.2820102710,0.9839307882,2.0276234606000001,420.56,22,0.0065259454000000001
ON,15,1303,BETU,PAP,,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,15,1303,BETU,PAP,PAP,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,15,1304,BETU,POP,,13.1295121200,-1.0344747840,0.9660638493,3.7298013288999998,293.75830729,14,0.0586466405
ON,15,1400,ACER,SPP,,99.9999999900,-1.5370653110,0.9922737243,1.2572944607000001,260.55250000000001,9,0.1202587904
ON,15,1405,ACER,RUB,,13.9603408800,-1.2178107990,0.9855659565,2.4217040419,348.11000000000001,18,0.0144117898
ON,15,2600,SASS,ALB,,7.0418026086,-0.8559566760,0.9117380143,2.6608600431,508.57000001,20,0.053788443399999997
ON,15,3402,FRAX,NIG,,13.4774424250,-1.1736190290,0.9701650323,3.4713284014000001,375.39999999999998,17,0.02527414
PE,7,100,PICE,SPP,,4.8019136089,-0.6195363120,0.7186925864,3.7191998099000001,353.64611821,17,0.13128799329999999
PE,7,101,PICE,MAR,,6.3456399524,-0.9632518770,0.9466768636,2.5802621013999998,274.48993301000002,14,0.0595338703
PE,7,102,PICE,RUB,,8.7808207210,-1.0811587430,0.9785890334,3.1605091133999998,239.05054408999999,12,0.070561377800000005
PE,7,105,PICE,GLA,,4.8019136089,-0.6195363120,0.7186925864,3.7191998099000001,353.64611821,17,0.13128799329999999
PE,7,202,PINU,STR,,7.7590438368,-1.2323627750,0.9879337331,4.5126689451999997,383.64948651999998,18,0.027986005899999999
PE,7,203,PINU,BAN,,17.9597063250,-1.1352917350,0.9296470055,12.470733409999999,219.57000002000001,8,0.11809085900000001
PE,7,209,PINU,RES,,3.2664598169,-0.8321188870,0.9495784353,2.1215190660999999,643.47713306000003,24,0.023688208700000001
PE,7,211,PINU,SYL,,99.9999999900,-2.0204884110,0.9960649628,1.0181689995000001,195.94207581000001,5,0.00088268509999999995
PE,7,302,ABIE,BAL,,18.8755208150,-0.9969682040,0.8730070182,5.1565751939000002,324.11976113999998,15,0.042653721300000003
PE,7,401,TSUG,CAN,,99.9999999900,-2.2320919820,1.0075177107,1.0181284838,351.53201562999999,6,0.014937651
PE,7,602,LARI,LAR,,13.8374293500,-1.0348089140,0.8985319485,3.8057794657000001,315.35488155000002,16,0.062176629900000002
PE,7,605,LARI,KAE,,99.9999999900,-2.1728891510,0.9933608821,1.0527559418000001,216.89089905,7,0.0074871436000000001
